outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
True,True,True,64,16,20,0.0007285
True,True,True,64,16,32,0.000636
True,True,True,64,16,50,0.000583
True,True,True,64,16,64,0.000562
True,True,True,64,16,80,0.000541
True,True,True,64,16,100,0.000535
True,True,True,64,16,128,0.0006565
True,True,True,64,16,256,0.001406
True,True,True,64,20,4,0.0020169999999999
True,True,True,64,20,8,0.00112
True,True,True,64,20,16,0.000729
True,True,True,64,20,20,0.0007195
True,True,True,64,20,32,0.000741
True,True,True,64,20,50,0.0006475
True,True,True,64,20,64,0.0007385
True,True,True,64,20,80,0.000554
True,True,True,64,20,100,0.000589
True,True,True,64,20,128,0.000527
True,True,True,64,20,256,0.0012825
True,True,True,64,32,4,0.0018059999999999
True,True,True,64,32,8,0.001222
True,True,True,64,32,16,0.0009575
True,True,True,64,32,20,0.0006745
True,True,True,64,32,32,0.000721
True,True,True,64,32,50,0.000634
True,True,True,64,32,64,0.000688
True,True,True,64,32,80,0.000588
True,True,True,64,32,100,0.000541
True,True,True,64,32,128,0.000646
True,True,True,64,32,256,0.0019115
True,True,True,64,50,4,0.0019755
True,True,True,64,50,8,0.0010804999999999
True,True,True,64,50,16,0.0007545
True,True,True,64,50,20,0.0007394999999999
True,True,True,64,50,32,0.0006525
True,True,True,64,50,50,0.0006725
True,True,True,64,50,64,0.000616
True,True,True,64,50,80,0.0004875
True,True,True,64,50,100,0.00059
True,True,True,64,50,128,0.00065
True,True,True,64,50,256,0.001272
True,True,True,64,64,4,0.001817
True,True,True,64,64,8,0.0010715
True,True,True,64,64,16,0.00092
True,True,True,64,64,20,0.000745
True,True,True,64,64,32,0.00076
True,True,True,64,64,50,0.0007025
True,True,True,64,64,64,0.000524
True,True,True,64,64,80,0.0005195
True,True,True,64,64,100,0.0005475
True,True,True,64,64,128,0.0005384999999999
True,True,True,64,64,256,0.003419
True,True,True,64,80,4,0.001903
True,True,True,64,80,8,0.001108
True,True,True,64,80,16,0.000821
True,True,True,64,80,20,0.000847
True,True,True,64,80,32,0.0007215
True,True,True,64,80,50,0.000587
True,True,True,64,80,64,0.00054
True,True,True,64,80,80,0.0005625
True,True,True,64,80,100,0.0005265
True,True,True,64,80,128,0.000561
True,True,True,64,80,256,0.001376
True,True,True,64,100,4,0.0020125
True,True,True,64,100,8,0.001153
True,True,True,64,100,16,0.000709
True,True,True,64,100,20,0.000861
True,True,True,64,100,32,0.000697
True,True,True,64,100,50,0.000706
True,True,True,64,100,64,0.000548
True,True,True,64,100,80,0.000621
True,True,True,64,100,100,0.0007265
True,True,True,64,100,128,0.0005755
True,True,True,64,100,256,0.001324
True,True,True,64,128,4,0.0020155
True,True,True,64,128,8,0.001263
True,True,True,64,128,16,0.0008155
True,True,True,64,128,20,0.0007505
True,True,True,64,128,32,0.00076
True,True,True,64,128,50,0.0006299999999999
True,True,True,64,128,64,0.000658
True,True,True,64,128,80,0.0007125
True,True,True,64,128,100,0.0007345
True,True,True,64,128,128,0.0006395
True,True,True,64,128,256,0.0036635
True,True,True,64,2048,4,0.001919
True,True,True,64,2048,8,0.0011155
True,True,True,64,2048,16,0.000893
True,True,True,64,2048,20,0.00078
True,True,True,64,2048,32,0.0006665
True,True,True,64,2048,50,0.0005425
True,True,True,64,2048,64,0.0006265
True,True,True,64,2048,80,0.000634
True,True,True,64,2048,100,0.0006585
True,True,True,64,2048,128,0.0006705
True,True,True,64,2048,256,0.0013614999999999
True,True,True,80,4,4,0.0017735
True,True,True,80,4,8,0.0010455
True,True,True,80,4,16,0.000784
True,True,True,80,4,20,0.000889
True,True,True,80,4,32,0.0007095
True,True,True,80,4,50,0.0006815
True,True,True,80,4,64,0.0007615
True,True,True,80,4,80,0.000589
True,True,True,80,4,100,0.0006505
True,True,True,80,4,128,0.000564
True,True,True,80,4,256,0.001212
True,True,True,80,8,4,0.0017355
True,True,True,80,8,8,0.001022
True,True,True,80,8,16,0.00079
True,True,True,80,8,20,0.000742
True,True,True,80,8,32,0.0006175
True,True,True,80,8,50,0.000624
True,True,True,80,8,64,0.0006975
True,True,True,80,8,80,0.0006295
True,True,True,80,8,100,0.0004805
True,True,True,80,8,128,0.000529
True,True,True,80,8,256,0.001302
True,True,True,80,16,4,0.001853
True,True,True,80,16,8,0.0009809999999999
True,True,True,80,16,16,0.0008455
True,True,True,80,16,20,0.000801
True,True,True,80,16,32,0.000694
True,True,True,80,16,50,0.0006644999999999
True,True,True,80,16,64,0.00059
True,True,True,80,16,80,0.000507
True,True,True,80,16,100,0.000602
True,True,True,80,16,128,0.0005405
True,True,True,80,16,256,0.00134
True,True,True,80,20,4,0.001725
True,True,True,80,20,8,0.0010025
True,True,True,80,20,16,0.00078
True,True,True,80,20,20,0.000864
True,True,True,80,20,32,0.000642
True,True,True,80,20,50,0.000649
True,True,True,80,20,64,0.000604
True,True,True,80,20,80,0.000732
True,True,True,80,20,100,0.0005989999999999
True,True,True,80,20,128,0.0005655
True,True,True,80,20,256,0.001187
True,True,True,80,32,4,0.001742
True,True,True,80,32,8,0.000986
True,True,True,80,32,16,0.000771
True,True,True,80,32,20,0.000711
True,True,True,80,32,32,0.0005775
True,True,True,80,32,50,0.000679
True,True,True,80,32,64,0.0006435
True,True,True,80,32,80,0.000689
True,True,True,80,32,100,0.0005255
True,True,True,80,32,128,0.000611
True,True,True,80,32,256,0.0018335
True,True,True,80,50,4,0.001807
True,True,True,80,50,8,0.001085
True,True,True,80,50,16,0.0006245
True,True,True,80,50,20,0.0007685
True,True,True,80,50,32,0.0006295
True,True,True,80,50,50,0.000754
True,True,True,80,50,64,0.0006655
True,True,True,80,50,80,0.000574
True,True,True,80,50,100,0.00058
True,True,True,80,50,128,0.0006594999999999
True,True,True,80,50,256,0.001223
True,True,True,80,64,4,0.0017615
True,True,True,80,64,8,0.0010685
True,True,True,80,64,16,0.000761
True,True,True,80,64,20,0.0007084999999999
True,True,True,80,64,32,0.000668
True,True,True,80,64,50,0.0007035
True,True,True,80,64,64,0.000685
True,True,True,80,64,80,0.000672
True,True,True,80,64,100,0.0006115
True,True,True,80,64,128,0.0005895
True,True,True,80,64,256,0.0034454999999999
True,True,True,80,80,4,0.0017954999999999
True,True,True,80,80,8,0.00106
True,True,True,80,80,16,0.0007735
True,True,True,80,80,20,0.0007875
True,True,True,80,80,32,0.000568
True,True,True,80,80,50,0.000743
True,True,True,80,80,64,0.000838
True,True,True,80,80,80,0.000692
True,True,True,80,80,100,0.000536
True,True,True,80,80,128,0.000632
True,True,True,80,80,256,0.0014275
True,True,True,80,100,4,0.001892
True,True,True,80,100,8,0.0010635
True,True,True,80,100,16,0.0008615
True,True,True,80,100,20,0.0008305
True,True,True,80,100,32,0.0006335
True,True,True,80,100,50,0.0007495
True,True,True,80,100,64,0.0006745
True,True,True,80,100,80,0.0006135
True,True,True,80,100,100,0.0005685
True,True,True,80,100,128,0.000674
True,True,True,80,100,256,0.0012785
True,True,True,80,128,4,0.001927
True,True,True,80,128,8,0.0011665
True,True,True,80,128,16,0.0007765
True,True,True,80,128,20,0.000856
True,True,True,80,128,32,0.0007305
True,True,True,80,128,50,0.000665
True,True,True,80,128,64,0.0007215
True,True,True,80,128,80,0.000533
True,True,True,80,128,100,0.0006644999999999
True,True,True,80,128,128,0.000527
True,True,True,80,128,256,0.00366
True,True,True,80,2048,4,0.001841
True,True,True,80,2048,8,0.001107
True,True,True,80,2048,16,0.000819
True,True,True,80,2048,20,0.0008465
True,True,True,80,2048,32,0.000673
True,True,True,80,2048,50,0.0007099999999999
True,True,True,80,2048,64,0.0006219999999999
True,True,True,80,2048,80,0.0006125
True,True,True,80,2048,100,0.0006395
True,True,True,80,2048,128,0.0005855
True,True,True,80,2048,256,0.001413
True,True,True,96,4,4,0.001973
True,True,True,96,4,8,0.0010835
True,True,True,96,4,16,0.0006969999999999
True,True,True,96,4,20,0.000744
True,True,True,96,4,32,0.000701
True,True,True,96,4,50,0.000656
True,True,True,96,4,64,0.00063
True,True,True,96,4,80,0.000602
True,True,True,96,4,100,0.000561
True,True,True,96,4,128,0.0006054999999999
True,True,True,96,4,256,0.0012155
True,True,True,96,8,4,0.001948
True,True,True,96,8,8,0.001119
True,True,True,96,8,16,0.000817
True,True,True,96,8,20,0.0007345
True,True,True,96,8,32,0.0006865
True,True,True,96,8,50,0.0006785
True,True,True,96,8,64,0.000583
True,True,True,96,8,80,0.000611
True,True,True,96,8,100,0.000622
True,True,True,96,8,128,0.0005005
True,True,True,96,8,256,0.0011784999999999
True,True,True,96,16,4,0.0018925
True,True,True,96,16,8,0.0011325
True,True,True,96,16,16,0.000815
True,True,True,96,16,20,0.0007985
True,True,True,96,16,32,0.0006675
True,True,True,96,16,50,0.000761
True,True,True,96,16,64,0.00056
True,True,True,96,16,80,0.0007214999999999
True,True,True,96,16,100,0.000535
True,True,True,96,16,128,0.0006135
True,True,True,96,16,256,0.0013875
True,True,True,96,20,4,0.0018735
True,True,True,96,20,8,0.001047
True,True,True,96,20,16,0.0008165
True,True,True,96,20,20,0.000799
True,True,True,96,20,32,0.0005679999999999
True,True,True,96,20,50,0.0007275
True,True,True,96,20,64,0.000616
True,True,True,96,20,80,0.000528
True,True,True,96,20,100,0.000571
True,True,True,96,20,128,0.0006054999999999
True,True,True,96,20,256,0.0011925
True,True,True,96,32,4,0.001898
True,True,True,96,32,8,0.001135
True,True,True,96,32,16,0.000707
True,True,True,96,32,20,0.0006969999999999
True,True,True,96,32,32,0.0006555
True,True,True,96,32,50,0.0006555
True,True,True,96,32,64,0.0007205
True,True,True,96,32,80,0.0006245
True,True,True,96,32,100,0.0005765
True,True,True,96,32,128,0.0006565
True,True,True,96,32,256,0.001886
True,True,True,96,50,4,0.001942
True,True,True,96,50,8,0.001094
True,True,True,96,50,16,0.00067
True,True,True,96,50,20,0.0006705
True,True,True,96,50,32,0.0006464999999999
True,True,True,96,50,50,0.000706
True,True,True,96,50,64,0.0006594999999999
True,True,True,96,50,80,0.00066
True,True,True,96,50,100,0.0004395
True,True,True,96,50,128,0.0004835
True,True,True,96,50,256,0.0012155
True,True,True,96,64,4,0.001898
True,True,True,96,64,8,0.001126
True,True,True,96,64,16,0.000664
True,True,True,96,64,20,0.0006479999999999
True,True,True,96,64,32,0.000575
True,True,True,96,64,50,0.0007155
True,True,True,96,64,64,0.000625
True,True,True,96,64,80,0.0005535
True,True,True,96,64,100,0.0005384999999999
True,True,True,96,64,128,0.000545
True,True,True,96,64,256,0.0034485
True,True,True,96,80,4,0.001898
True,True,True,96,80,8,0.001083
True,True,True,96,80,16,0.000781
True,True,True,96,80,20,0.00057
True,True,True,96,80,32,0.000721
True,True,True,96,80,50,0.0009215
True,True,True,96,80,64,0.0007589999999999
True,True,True,96,80,80,0.000624
True,True,True,96,80,100,0.000645
True,True,True,96,80,128,0.000638
True,True,True,96,80,256,0.0014039999999999
True,True,True,96,100,4,0.0019075
True,True,True,96,100,8,0.001072
True,True,True,96,100,16,0.000763
True,True,True,96,100,20,0.000638
True,True,True,96,100,32,0.000683
True,True,True,96,100,50,0.0007235
True,True,True,96,100,64,0.0007865
True,True,True,96,100,80,0.0005665
True,True,True,96,100,100,0.0005945
True,True,True,96,100,128,0.000641
True,True,True,96,100,256,0.0013205
True,True,True,96,128,4,0.0019575
True,True,True,96,128,8,0.001122
True,True,True,96,128,16,0.0007435
True,True,True,96,128,20,0.0007405
True,True,True,96,128,32,0.0007305
True,True,True,96,128,50,0.000598
True,True,True,96,128,64,0.0008065
True,True,True,96,128,80,0.000665
True,True,True,96,128,100,0.0006169999999999
True,True,True,96,128,128,0.000699
True,True,True,96,128,256,0.0036804999999999
True,True,True,96,2048,4,0.001847
True,True,True,96,2048,8,0.0010365
True,True,True,96,2048,16,0.0007925
True,True,True,96,2048,20,0.0007509999999999
True,True,True,96,2048,32,0.0007455
True,True,True,96,2048,50,0.000645
True,True,True,96,2048,64,0.000651
True,True,True,96,2048,80,0.0005809999999999
True,True,True,96,2048,100,0.0006215
True,True,True,96,2048,128,0.0006305
True,True,True,96,2048,256,0.001311
True,True,True,100,4,4,0.0018185
True,True,True,100,4,8,0.0010414999999999
True,True,True,100,4,16,0.0007295
True,True,True,100,4,20,0.0008265
True,True,True,100,4,32,0.0005855
True,True,True,100,4,50,0.000815
True,True,True,100,4,64,0.000714
True,True,True,100,4,80,0.000584
True,True,True,100,4,100,0.000658
True,True,True,100,4,128,0.000564
True,True,True,100,4,256,0.0012155
True,True,True,100,8,4,0.0018024999999999
True,True,True,100,8,8,0.0010625
True,True,True,100,8,16,0.0007485
True,True,True,100,8,20,0.000785
True,True,True,100,8,32,0.000571
True,True,True,100,8,50,0.0006805
True,True,True,100,8,64,0.0005484999999999
True,True,True,100,8,80,0.000641
True,True,True,100,8,100,0.00062
True,True,True,100,8,128,0.000606
True,True,True,100,8,256,0.0011524999999999
True,True,True,100,16,4,0.0019065
True,True,True,100,16,8,0.0010275
True,True,True,100,16,16,0.0006615
True,True,True,100,16,20,0.0007855
True,True,True,100,16,32,0.0005285
True,True,True,100,16,50,0.000575
True,True,True,100,16,64,0.0006414999999999
True,True,True,100,16,80,0.000613
True,True,True,100,16,100,0.000654
True,True,True,100,16,128,0.0006035
True,True,True,100,16,256,0.0014234999999999
True,True,True,100,20,4,0.001946
True,True,True,100,20,8,0.0009835
True,True,True,100,20,16,0.0006835
True,True,True,100,20,20,0.0008095
True,True,True,100,20,32,0.0006234999999999
True,True,True,100,20,50,0.000703
True,True,True,100,20,64,0.0006375
True,True,True,100,20,80,0.000627
True,True,True,100,20,100,0.0005304999999999
True,True,True,100,20,128,0.0004994999999999
True,True,True,100,20,256,0.0012935
True,True,True,100,32,4,0.0018445
True,True,True,100,32,8,0.000988
True,True,True,100,32,16,0.0008085
True,True,True,100,32,20,0.0008049999999999
True,True,True,100,32,32,0.0005859999999999
True,True,True,100,32,50,0.000663
True,True,True,100,32,64,0.0005895
True,True,True,100,32,80,0.0006405
True,True,True,100,32,100,0.0005195
True,True,True,100,32,128,0.0006425
True,True,True,100,32,256,0.0021555
True,True,True,100,50,4,0.0017285
True,True,True,100,50,8,0.0010075
True,True,True,100,50,16,0.0007165
True,True,True,100,50,20,0.0006455
True,True,True,100,50,32,0.0005425
True,True,True,100,50,50,0.000617
True,True,True,100,50,64,0.0005575
True,True,True,100,50,80,0.000518
True,True,True,100,50,100,0.000538
True,True,True,100,50,128,0.0005655
True,True,True,100,50,256,0.001267
True,True,True,100,64,4,0.0018355
True,True,True,100,64,8,0.0010344999999999
True,True,True,100,64,16,0.000629
True,True,True,100,64,20,0.000824
True,True,True,100,64,32,0.0005465
True,True,True,100,64,50,0.000616
True,True,True,100,64,64,0.0005744999999999
True,True,True,100,64,80,0.000595
True,True,True,100,64,100,0.000456
True,True,True,100,64,128,0.0005985
True,True,True,100,64,256,0.003478
True,True,True,100,80,4,0.0019025
True,True,True,100,80,8,0.0010225
True,True,True,100,80,16,0.000699
True,True,True,100,80,20,0.000673
True,True,True,100,80,32,0.0006625
True,True,True,100,80,50,0.0005395
True,True,True,100,80,64,0.0006364999999999
True,True,True,100,80,80,0.000625
True,True,True,100,80,100,0.000496
True,True,True,100,80,128,0.000552
True,True,True,100,80,256,0.001475
True,True,True,100,100,4,0.0018909999999999
True,True,True,100,100,8,0.0009685
True,True,True,100,100,16,0.000729
True,True,True,100,100,20,0.0008595
True,True,True,100,100,32,0.0005935
True,True,True,100,100,50,0.0006265
True,True,True,100,100,64,0.000603
True,True,True,100,100,80,0.0005475
True,True,True,100,100,100,0.0005845
True,True,True,100,100,128,0.000564
True,True,True,100,100,256,0.0011965
True,True,True,100,128,4,0.0019625
True,True,True,100,128,8,0.0012805
True,True,True,100,128,16,0.0006889999999999
True,True,True,100,128,20,0.0007999999999999
True,True,True,100,128,32,0.0005635
True,True,True,100,128,50,0.0006125
True,True,True,100,128,64,0.0006299999999999
True,True,True,100,128,80,0.0005025
True,True,True,100,128,100,0.000685
True,True,True,100,128,128,0.0005505
True,True,True,100,128,256,0.003696
True,True,True,100,2048,4,0.0018055
True,True,True,100,2048,8,0.0010815
True,True,True,100,2048,16,0.0007855
True,True,True,100,2048,20,0.00086
True,True,True,100,2048,32,0.0005694999999999
True,True,True,100,2048,50,0.0006575
True,True,True,100,2048,64,0.0006305
True,True,True,100,2048,80,0.0005974999999999
True,True,True,100,2048,100,0.0006245
True,True,True,100,2048,128,0.0006119999999999
True,True,True,100,2048,256,0.0013635
True,True,True,128,4,4,0.0022645
True,True,True,128,4,8,0.001268
True,True,True,128,4,16,0.000844
True,True,True,128,4,20,0.0007795
True,True,True,128,4,32,0.0006039999999999
True,True,True,128,4,50,0.000669
True,True,True,128,4,64,0.000596
True,True,True,128,4,80,0.0005535
True,True,True,128,4,100,0.000584
True,True,True,128,4,128,0.0005945
True,True,True,128,4,256,0.0012345
True,True,True,128,8,4,0.0021435
True,True,True,128,8,8,0.001221
True,True,True,128,8,16,0.000859
True,True,True,128,8,20,0.000704
True,True,True,128,8,32,0.0006875
True,True,True,128,8,50,0.000688
True,True,True,128,8,64,0.0004835
True,True,True,128,8,80,0.0006399999999999
True,True,True,128,8,100,0.000589
True,True,True,128,8,128,0.0004799999999999
True,True,True,128,8,256,0.0013755
True,True,True,128,16,4,0.0021114999999999
True,True,True,128,16,8,0.0011875
True,True,True,128,16,16,0.0008489999999999
True,True,True,128,16,20,0.0007825
True,True,True,128,16,32,0.0006154999999999
True,True,True,128,16,50,0.000623
True,True,True,128,16,64,0.0004985
True,True,True,128,16,80,0.000651
True,True,True,128,16,100,0.0005815
True,True,True,128,16,128,0.0006104999999999
True,True,True,128,16,256,0.0014555
True,True,True,128,20,4,0.002006
True,True,True,128,20,8,0.001181
True,True,True,128,20,16,0.0008445
True,True,True,128,20,20,0.0006889999999999
True,True,True,128,20,32,0.000551
True,True,True,128,20,50,0.000531
True,True,True,128,20,64,0.0006545
True,True,True,128,20,80,0.000474
True,True,True,128,20,100,0.0005955
True,True,True,128,20,128,0.0005115
True,True,True,128,20,256,0.0012425
True,True,True,128,32,4,0.002008
True,True,True,128,32,8,0.0011845
True,True,True,128,32,16,0.000793
True,True,True,128,32,20,0.0007455
True,True,True,128,32,32,0.0006425
True,True,True,128,32,50,0.0007485
True,True,True,128,32,64,0.0005275
True,True,True,128,32,80,0.000488
True,True,True,128,32,100,0.0005629999999999
True,True,True,128,32,128,0.0005425
True,True,True,128,32,256,0.001898
True,True,True,128,50,4,0.001985
True,True,True,128,50,8,0.001165
True,True,True,128,50,16,0.0008105
True,True,True,128,50,20,0.0006705
True,True,True,128,50,32,0.0005735
True,True,True,128,50,50,0.0006255
True,True,True,128,50,64,0.000615
True,True,True,128,50,80,0.0006145
True,True,True,128,50,100,0.0005995
True,True,True,128,50,128,0.000611
True,True,True,128,50,256,0.0011975
True,True,True,128,64,4,0.0020115
True,True,True,128,64,8,0.0011815
True,True,True,128,64,16,0.000895
True,True,True,128,64,20,0.000849
True,True,True,128,64,32,0.0007555
True,True,True,128,64,50,0.000703
True,True,True,128,64,64,0.000723
True,True,True,128,64,80,0.0006185
True,True,True,128,64,100,0.0006535
True,True,True,128,64,128,0.000587
True,True,True,128,64,256,0.0034575
True,True,True,128,80,4,0.002179
