outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
True,True,True,64,4,128,2.630447
True,True,True,64,4,256,2.4645255
True,True,True,64,8,4,12.9992555
True,True,True,64,8,8,7.9345955
True,True,True,64,8,16,5.1769865
True,True,True,64,8,20,3.6724795
True,True,True,64,8,32,2.695651
True,True,True,64,8,50,2.736159
True,True,True,64,8,64,2.7051575
True,True,True,64,8,80,2.295988
True,True,True,64,8,100,2.202618
True,True,True,64,8,128,2.306466
True,True,True,64,8,256,2.2220985
True,True,True,64,16,4,13.3189725
True,True,True,64,16,8,7.6123075
True,True,True,64,16,16,4.2640865
True,True,True,64,16,20,2.745666
True,True,True,64,16,32,2.412183
True,True,True,64,16,50,2.347651
True,True,True,64,16,64,1.997227
True,True,True,64,16,80,1.9284525
True,True,True,64,16,100,1.872406
True,True,True,64,16,128,1.9312145
True,True,True,64,16,256,1.7961735
True,True,True,64,20,4,10.5722095
True,True,True,64,20,8,6.079962
True,True,True,64,20,16,3.4358725
True,True,True,64,20,20,2.76949
True,True,True,64,20,32,2.410416
True,True,True,64,20,50,2.304926
True,True,True,64,20,64,1.928663
True,True,True,64,20,80,1.834585
True,True,True,64,20,100,1.7869715
True,True,True,64,20,128,1.7824275
True,True,True,64,20,256,1.6600834999999998
True,True,True,64,32,4,9.9041465
True,True,True,64,32,8,5.491102
True,True,True,64,32,16,3.1740630000000003
True,True,True,64,32,20,2.555018
True,True,True,64,32,32,2.2871725
True,True,True,64,32,50,2.2983775
True,True,True,64,32,64,1.978462
True,True,True,64,32,80,1.7575205000000005
True,True,True,64,32,100,1.706927
True,True,True,64,32,128,1.708117
True,True,True,64,32,256,1.6005805
True,True,True,64,50,4,9.859616
True,True,True,64,50,8,5.4116525
True,True,True,64,50,16,3.066301
True,True,True,64,50,20,2.6003425
True,True,True,64,50,32,2.2831900000000003
True,True,True,64,50,50,2.196503
True,True,True,64,50,64,1.827612
True,True,True,64,50,80,1.7308685
True,True,True,64,50,100,1.687963
True,True,True,64,50,128,1.6920455
True,True,True,64,50,256,1.570039
True,True,True,64,64,4,9.417615
True,True,True,64,64,8,5.162688
True,True,True,64,64,16,3.057685
True,True,True,64,64,20,2.470959
True,True,True,64,64,32,2.3278665000000003
True,True,True,64,64,50,2.1639425
True,True,True,64,64,64,1.850104
True,True,True,64,64,80,1.7269735000000002
True,True,True,64,64,100,1.761034
True,True,True,64,64,128,1.6733345000000002
True,True,True,64,64,256,1.5571595
True,True,True,64,80,4,9.331477
True,True,True,64,80,8,5.148785500000002
True,True,True,64,80,16,2.983607
True,True,True,64,80,20,2.5706995
True,True,True,64,80,32,2.3475885
True,True,True,64,80,50,2.2673485
True,True,True,64,80,64,1.8082725
True,True,True,64,80,80,1.7124065000000002
True,True,True,64,80,100,1.6684
True,True,True,64,80,128,1.6697255000000002
True,True,True,64,80,256,1.54343
True,True,True,64,100,4,9.5377225
True,True,True,64,100,8,5.131037999999998
True,True,True,64,100,16,2.9737235
True,True,True,64,100,20,2.5949695
True,True,True,64,100,32,2.278311
True,True,True,64,100,50,2.2888815
True,True,True,64,100,64,1.81456
True,True,True,64,100,80,1.7214165
True,True,True,64,100,100,1.6761845000000002
True,True,True,64,100,128,1.678304
True,True,True,64,100,256,1.638695
True,True,True,64,128,4,9.440337499999998
True,True,True,64,128,8,5.076805
True,True,True,64,128,16,2.9820295000000003
True,True,True,64,128,20,2.651045
True,True,True,64,128,32,2.2884555
True,True,True,64,128,50,2.287545
True,True,True,64,128,64,1.852525
True,True,True,64,128,80,1.7321255000000002
True,True,True,64,128,100,1.6766025000000002
True,True,True,64,128,128,1.673988
True,True,True,64,128,256,1.540493
True,True,True,64,2048,4,12.7488675
True,True,True,64,2048,8,6.9732545
True,True,True,64,2048,16,4.0715095
True,True,True,64,2048,20,3.311603
True,True,True,64,2048,32,2.951972
True,True,True,64,2048,50,2.6101605
True,True,True,64,2048,64,2.2485745
True,True,True,64,2048,80,2.2416475
True,True,True,64,2048,100,2.044251
True,True,True,64,2048,128,1.989511
True,True,True,64,2048,256,1.8820945
True,True,True,80,4,4,14.9702595
True,True,True,80,4,8,11.593008
True,True,True,80,4,16,7.0314725000000005
True,True,True,80,4,20,4.270496499999999
True,True,True,80,4,32,3.3778930000000003
True,True,True,80,4,50,3.274
True,True,True,80,4,64,2.892204
True,True,True,80,4,80,2.7469095
True,True,True,80,4,100,2.6252575
True,True,True,80,4,128,2.530957
True,True,True,80,4,256,2.491661
True,True,True,80,8,4,11.9314225
True,True,True,80,8,8,7.3530915
True,True,True,80,8,16,5.173327499999999
True,True,True,80,8,20,3.4924699999999995
True,True,True,80,8,32,2.667548
True,True,True,80,8,50,2.7356565
True,True,True,80,8,64,2.355225
True,True,True,80,8,80,2.4380905
True,True,True,80,8,100,2.183526
True,True,True,80,8,128,2.1706155000000003
True,True,True,80,8,256,1.9648965
True,True,True,80,16,4,11.7396145
True,True,True,80,16,8,6.9903660000000025
True,True,True,80,16,16,4.0309870000000005
True,True,True,80,16,20,3.027342
True,True,True,80,16,32,2.2845765
True,True,True,80,16,50,2.4470035
True,True,True,80,16,64,2.215675
True,True,True,80,16,80,1.9298095
True,True,True,80,16,100,1.8236955
True,True,True,80,16,128,1.7786974999999998
True,True,True,80,16,256,1.750333
True,True,True,80,20,4,9.7215055
True,True,True,80,20,8,5.5226635
True,True,True,80,20,16,3.3227640000000003
True,True,True,80,20,20,2.9806045
True,True,True,80,20,32,2.126039
True,True,True,80,20,50,2.30252
True,True,True,80,20,64,1.9168615
True,True,True,80,20,80,1.8836155
True,True,True,80,20,100,1.8067175
True,True,True,80,20,128,1.7850665
True,True,True,80,20,256,1.7740224999999998
True,True,True,80,32,4,9.083497
True,True,True,80,32,8,5.104688
True,True,True,80,32,16,3.1279245
True,True,True,80,32,20,3.0677960000000004
True,True,True,80,32,32,2.0967605
True,True,True,80,32,50,2.227005
True,True,True,80,32,64,1.8789095
True,True,True,80,32,80,1.858881
True,True,True,80,32,100,1.701125
True,True,True,80,32,128,1.65238
True,True,True,80,32,256,1.6305815
True,True,True,80,50,4,9.0512485
True,True,True,80,50,8,4.981808999999998
True,True,True,80,50,16,2.974412
True,True,True,80,50,20,2.801601
True,True,True,80,50,32,1.9911455
True,True,True,80,50,50,2.194131
True,True,True,80,50,64,1.811294
True,True,True,80,50,80,1.787691
True,True,True,80,50,100,1.7068330000000005
True,True,True,80,50,128,1.6915790000000002
True,True,True,80,50,256,1.7095755
True,True,True,80,64,4,8.625663000000001
True,True,True,80,64,8,4.730453
True,True,True,80,64,16,2.9077655
True,True,True,80,64,20,3.0058605
True,True,True,80,64,32,2.0099485
True,True,True,80,64,50,2.176997
True,True,True,80,64,64,1.834756
True,True,True,80,64,80,1.9059785
True,True,True,80,64,100,1.6614195
True,True,True,80,64,128,1.6033375
True,True,True,80,64,256,1.605855
True,True,True,80,80,4,8.624991
True,True,True,80,80,8,4.689551
True,True,True,80,80,16,2.952921
True,True,True,80,80,20,2.7561275000000003
True,True,True,80,80,32,1.998031
True,True,True,80,80,50,2.1771085
True,True,True,80,80,64,1.790118
True,True,True,80,80,80,1.76511
True,True,True,80,80,100,1.688591
True,True,True,80,80,128,1.6662974999999998
True,True,True,80,80,256,1.6639085
True,True,True,80,100,4,8.5945185
True,True,True,80,100,8,4.761722000000002
True,True,True,80,100,16,2.8821315
True,True,True,80,100,20,2.7907235
True,True,True,80,100,32,2.0055575
True,True,True,80,100,50,2.1901195
True,True,True,80,100,64,1.8023005
True,True,True,80,100,80,1.7714875
True,True,True,80,100,100,1.7040775
True,True,True,80,100,128,1.6671035
True,True,True,80,100,256,1.6657974999999998
True,True,True,80,128,4,8.7223285
True,True,True,80,128,8,4.7075845
True,True,True,80,128,16,2.914857
True,True,True,80,128,20,2.9621795
True,True,True,80,128,32,2.0532615
True,True,True,80,128,50,2.2053355
True,True,True,80,128,64,1.851466
True,True,True,80,128,80,1.821033
True,True,True,80,128,100,1.6671939999999998
True,True,True,80,128,128,1.6057335
True,True,True,80,128,256,1.5851620000000002
True,True,True,80,2048,4,12.015108
True,True,True,80,2048,8,6.6571789999999975
True,True,True,80,2048,16,3.8557155
True,True,True,80,2048,20,3.615262
True,True,True,80,2048,32,2.7139345
True,True,True,80,2048,50,2.605639
True,True,True,80,2048,64,2.2515975
True,True,True,80,2048,80,2.1892135
True,True,True,80,2048,100,2.028794
True,True,True,80,2048,128,1.9765595
True,True,True,80,2048,256,1.8248035
True,True,True,96,4,4,15.011363500000002
True,True,True,96,4,8,11.516557
True,True,True,96,4,16,7.0589325
True,True,True,96,4,20,4.1214185
True,True,True,96,4,32,3.604243
True,True,True,96,4,50,3.2748295
True,True,True,96,4,64,2.8754855
True,True,True,96,4,80,2.7594585
True,True,True,96,4,100,2.733858
True,True,True,96,4,128,2.5320875
True,True,True,96,4,256,2.4591365
True,True,True,96,8,4,11.973594
True,True,True,96,8,8,7.233803
True,True,True,96,8,16,5.2096480000000005
True,True,True,96,8,20,3.5049905
True,True,True,96,8,32,2.7146895
True,True,True,96,8,50,2.841098
True,True,True,96,8,64,2.363811
True,True,True,96,8,80,2.255211
True,True,True,96,8,100,2.2800465
True,True,True,96,8,128,2.0782715
True,True,True,96,8,256,2.0565685
True,True,True,96,16,4,11.812215
True,True,True,96,16,8,6.9344410000000005
True,True,True,96,16,16,4.083196
True,True,True,96,16,20,2.738746
True,True,True,96,16,32,2.601683
True,True,True,96,16,50,2.362352
True,True,True,96,16,64,2.2254845000000003
True,True,True,96,16,80,1.880117
True,True,True,96,16,100,1.9782495
True,True,True,96,16,128,1.8407245
True,True,True,96,16,256,1.8227365
True,True,True,96,20,4,9.7424325
True,True,True,96,20,8,5.6612139999999975
True,True,True,96,20,16,3.3595050000000004
True,True,True,96,20,20,2.612304
True,True,True,96,20,32,2.464659
True,True,True,96,20,50,2.3090655
True,True,True,96,20,64,1.976854
True,True,True,96,20,80,1.8798625
True,True,True,96,20,100,1.8591895
True,True,True,96,20,128,1.7487395
True,True,True,96,20,256,1.6628735
True,True,True,96,32,4,9.09261
True,True,True,96,32,8,5.145104
True,True,True,96,32,16,3.2563115
True,True,True,96,32,20,2.5219715000000003
True,True,True,96,32,32,2.5045505
True,True,True,96,32,50,2.2492625000000004
True,True,True,96,32,64,1.879924
True,True,True,96,32,80,1.7922515
True,True,True,96,32,100,1.7890105
True,True,True,96,32,128,1.6408064999999998
True,True,True,96,32,256,1.595084
True,True,True,96,50,4,9.0288695
True,True,True,96,50,8,4.977599
True,True,True,96,50,16,2.9188825
True,True,True,96,50,20,2.4648065
True,True,True,96,50,32,2.4608575
True,True,True,96,50,50,2.1982945
True,True,True,96,50,64,1.870208
True,True,True,96,50,80,1.7762115
True,True,True,96,50,100,1.857737
True,True,True,96,50,128,1.6581685000000002
True,True,True,96,50,256,1.5660664999999998
True,True,True,96,64,4,8.753347
True,True,True,96,64,8,4.77008
True,True,True,96,64,16,2.925341
True,True,True,96,64,20,2.5674520000000003
True,True,True,96,64,32,2.3606945
True,True,True,96,64,50,2.2001065
True,True,True,96,64,64,1.944139
True,True,True,96,64,80,1.7445105
True,True,True,96,64,100,1.7458195
True,True,True,96,64,128,1.6046375
True,True,True,96,64,256,1.550134
True,True,True,96,80,4,8.7003425
True,True,True,96,80,8,4.7158975000000005
True,True,True,96,80,16,2.8939125
True,True,True,96,80,20,2.5106755
True,True,True,96,80,32,2.353907
True,True,True,96,80,50,2.182577
True,True,True,96,80,64,1.951125
True,True,True,96,80,80,1.76175
True,True,True,96,80,100,1.7406259999999998
True,True,True,96,80,128,1.6342725
True,True,True,96,80,256,1.5398525
True,True,True,96,100,4,8.7288815
True,True,True,96,100,8,4.787509
True,True,True,96,100,16,2.8549835000000003
True,True,True,96,100,20,2.4480795000000004
True,True,True,96,100,32,2.372758
True,True,True,96,100,50,2.187816
True,True,True,96,100,64,1.9496135
True,True,True,96,100,80,1.7650419999999998
True,True,True,96,100,100,1.7401970000000002
True,True,True,96,100,128,1.6381905
True,True,True,96,100,256,1.5383895
True,True,True,96,128,4,8.846998
True,True,True,96,128,8,4.747082000000002
True,True,True,96,128,16,2.922032
True,True,True,96,128,20,2.520041
True,True,True,96,128,32,2.4036865
True,True,True,96,128,50,2.214925
True,True,True,96,128,64,1.849023
True,True,True,96,128,80,1.7520295
True,True,True,96,128,100,1.740327
True,True,True,96,128,128,1.597514
True,True,True,96,128,256,1.5308715
True,True,True,96,2048,4,12.0892215
True,True,True,96,2048,8,6.7363335000000015
True,True,True,96,2048,16,3.8846645
True,True,True,96,2048,20,3.4450415
True,True,True,96,2048,32,3.026548
True,True,True,96,2048,50,2.6031855000000004
True,True,True,96,2048,64,2.2480945
True,True,True,96,2048,80,2.1027545
True,True,True,96,2048,100,2.0288820000000003
True,True,True,96,2048,128,1.9645395
True,True,True,96,2048,256,1.825713
True,True,True,100,4,4,15.2153825
True,True,True,100,4,8,12.406003
True,True,True,100,4,16,7.403739
True,True,True,100,4,20,4.0866275000000005
True,True,True,100,4,32,3.8035795
True,True,True,100,4,50,3.3676515
True,True,True,100,4,64,2.973628
True,True,True,100,4,80,2.7709225
True,True,True,100,4,100,2.5830985
True,True,True,100,4,128,2.5366255
True,True,True,100,4,256,2.451479
True,True,True,100,8,4,11.651036
True,True,True,100,8,8,8.997933999999997
True,True,True,100,8,16,5.2201885
True,True,True,100,8,20,3.478861
True,True,True,100,8,32,2.7481955
True,True,True,100,8,50,2.7099955
True,True,True,100,8,64,2.3748805
True,True,True,100,8,80,2.278893
True,True,True,100,8,100,2.480167
True,True,True,100,8,128,2.0598065
True,True,True,100,8,256,2.048911
True,True,True,100,16,4,11.802852
True,True,True,100,16,8,7.3984235
True,True,True,100,16,16,4.1997485
True,True,True,100,16,20,3.1179105
True,True,True,100,16,32,2.5249445
True,True,True,100,16,50,2.3576765
True,True,True,100,16,64,2.085637
True,True,True,100,16,80,1.956191
True,True,True,100,16,100,1.8636615
True,True,True,100,16,128,1.7751845000000002
True,True,True,100,16,256,1.7461845
True,True,True,100,20,4,9.681278
True,True,True,100,20,8,5.452432
True,True,True,100,20,16,3.9308485
True,True,True,100,20,20,3.002988
True,True,True,100,20,32,2.4723665
True,True,True,100,20,50,2.323068
True,True,True,100,20,64,1.977142
True,True,True,100,20,80,1.871314
True,True,True,100,20,100,1.8129025
True,True,True,100,20,128,1.76784
True,True,True,100,20,256,1.712095
True,True,True,100,32,4,8.978419500000003
True,True,True,100,32,8,5.468954
True,True,True,100,32,16,3.65749
True,True,True,100,32,20,2.9007155
True,True,True,100,32,32,2.3777315000000003
True,True,True,100,32,50,2.246348
True,True,True,100,32,64,1.964703
True,True,True,100,32,80,1.7582494999999998
True,True,True,100,32,100,1.715302
True,True,True,100,32,128,1.662709
True,True,True,100,32,256,1.7219685000000002
True,True,True,100,50,4,8.9582075
True,True,True,100,50,8,5.0636030000000005
True,True,True,100,50,16,3.387667
True,True,True,100,50,20,2.9275515
True,True,True,100,50,32,2.352855
True,True,True,100,50,50,2.2123425
True,True,True,100,50,64,1.872431
True,True,True,100,50,80,1.856448
True,True,True,100,50,100,1.7138155
True,True,True,100,50,128,1.67239
True,True,True,100,50,256,1.6333615
True,True,True,100,64,4,8.549336499999999
True,True,True,100,64,8,5.0317440000000015
True,True,True,100,64,16,3.3396205
True,True,True,100,64,20,2.845169
True,True,True,100,64,32,2.3378625
True,True,True,100,64,50,2.1995405000000003
True,True,True,100,64,64,1.825139
True,True,True,100,64,80,1.7137905
True,True,True,100,64,100,1.6725465000000002
True,True,True,100,64,128,1.6260925
True,True,True,100,64,256,1.73848
True,True,True,100,80,4,8.632100999999999
True,True,True,100,80,8,4.802366999999999
True,True,True,100,80,16,3.3269405
True,True,True,100,80,20,2.928484
True,True,True,100,80,32,2.339314
True,True,True,100,80,50,2.1919395
True,True,True,100,80,64,1.8541005
True,True,True,100,80,80,1.7475785
True,True,True,100,80,100,1.789987
True,True,True,100,80,128,1.6510034999999998
True,True,True,100,80,256,1.596402
True,True,True,100,100,4,8.6456985
True,True,True,100,100,8,4.814204
True,True,True,100,100,16,3.3259335
True,True,True,100,100,20,2.8337995
True,True,True,100,100,32,2.3662465
True,True,True,100,100,50,2.2015465
True,True,True,100,100,64,1.857031
True,True,True,100,100,80,1.7521335
True,True,True,100,100,100,1.696989
True,True,True,100,100,128,1.65322
True,True,True,100,100,256,1.591353
True,True,True,100,128,4,8.666879999999999
True,True,True,100,128,8,5.0911415
True,True,True,100,128,16,3.3636735
True,True,True,100,128,20,2.9068765
True,True,True,100,128,32,2.3877725
True,True,True,100,128,50,2.215055
True,True,True,100,128,64,1.8348355
True,True,True,100,128,80,1.7176035
True,True,True,100,128,100,1.6713060000000002
True,True,True,100,128,128,1.616602
True,True,True,100,128,256,1.810001
True,True,True,100,2048,4,12.1117755
True,True,True,100,2048,8,6.687797
True,True,True,100,2048,16,4.458569000000002
True,True,True,100,2048,20,3.79641
True,True,True,100,2048,32,3.0298815
True,True,True,100,2048,50,2.5939145000000003
True,True,True,100,2048,64,2.2192055
True,True,True,100,2048,80,2.1026905
True,True,True,100,2048,100,1.9930975
True,True,True,100,2048,128,1.927771
True,True,True,100,2048,256,1.822575
True,True,True,128,4,4,16.092018500000002
True,True,True,128,4,8,12.687297
True,True,True,128,4,16,7.455209999999999
True,True,True,128,4,20,4.223086
True,True,True,128,4,32,3.9187675
True,True,True,128,4,50,3.343302
True,True,True,128,4,64,3.012402
True,True,True,128,4,80,2.747898
True,True,True,128,4,100,2.615446
True,True,True,128,4,128,2.639991
True,True,True,128,4,256,2.48632
True,True,True,128,8,4,12.8303075
True,True,True,128,8,8,7.913808500000001
True,True,True,128,8,16,5.2533840000000005
True,True,True,128,8,20,3.759737
True,True,True,128,8,32,2.7663795
True,True,True,128,8,50,2.7786595000000003
True,True,True,128,8,64,2.493664
True,True,True,128,8,80,2.2079905
True,True,True,128,8,100,2.1403035
True,True,True,128,8,128,2.4040985
True,True,True,128,8,256,2.234589
True,True,True,128,16,4,13.0674325
True,True,True,128,16,8,7.4100920000000015
True,True,True,128,16,16,4.211549
True,True,True,128,16,20,3.0944645
True,True,True,128,16,32,2.545389
True,True,True,128,16,50,2.3816885
True,True,True,128,16,64,2.1158140000000003
True,True,True,128,16,80,2.0460395
True,True,True,128,16,100,1.8463995
True,True,True,128,16,128,1.7723875
True,True,True,128,16,256,1.8349615
True,True,True,128,20,4,10.43033
True,True,True,128,20,8,6.0271550000000005
True,True,True,128,20,16,3.4371005
True,True,True,128,20,20,2.957644
True,True,True,128,20,32,2.5389915000000003
True,True,True,128,20,50,2.3223325
True,True,True,128,20,64,1.958293
True,True,True,128,20,80,1.855111
True,True,True,128,20,100,1.806283
True,True,True,128,20,128,1.716155
True,True,True,128,20,256,1.837808
True,True,True,128,32,4,9.849274
True,True,True,128,32,8,5.4737735
True,True,True,128,32,16,3.2411175
True,True,True,128,32,20,2.9366445
True,True,True,128,32,32,2.5476485
True,True,True,128,32,50,2.2357255
True,True,True,128,32,64,1.8946
True,True,True,128,32,80,1.745525
True,True,True,128,32,100,1.6880515
True,True,True,128,32,128,1.6608255
True,True,True,128,32,256,1.6482795
True,True,True,128,50,4,9.717982
True,True,True,128,50,8,5.242557
